Asset,Time,WaveCal,Wave_E,Wave_N,Surge,Sway,Heave,Roll,Pitch,Yaw,Tendon Tension
Tendon 2,1004.909,-0.6273,1.5543,-0.8206,14.2802,14.1449,-0.447,-0.0156,-0.008,0.3909,604.349
Tendon 2,1004.972,-0.6533,1.5838,-0.8611,14.2867,14.1522,-0.4466,-0.0162,-0.011,0.3916,612.013
Tendon 2,1005.035,-0.6732,1.5675,-0.8626,14.2922,14.1568,-0.4462,-0.0166,-0.0139,0.3923,619.203
Tendon 2,1005.098,-0.6933,1.4872,-0.9132,14.2969,14.1614,-0.445,-0.0168,-0.0163,0.3931,626.393
Tendon 2,1005.162,-0.7101,1.555,-0.8898,14.2997,14.165,-0.4433,-0.0169,-0.0182,0.3937,633.584
Tendon 2,1005.225,-0.7242,1.4662,-0.96,14.3025,14.1687,-0.4412,-0.0168,-0.0195,0.3944,640.774
Tendon 2,1005.288,-0.7382,1.3886,-0.9685,14.3034,14.1714,-0.4384,-0.0168,-0.0204,0.395,647.113
Tendon 2,1005.351,-0.7472,1.4059,-0.9979,14.3034,14.1733,-0.4355,-0.0167,-0.0208,0.3954,652.6
Tendon 2,1005.415,-0.756,1.3224,-1.0026,14.3025,14.1742,-0.4322,-0.0167,-0.0208,0.3957,658.088
Tendon 2,1005.478,-0.7627,1.2459,-0.9957,14.2997,14.1742,-0.4284,-0.0168,-0.0207,0.3958,662.345
Tendon 2,1005.541,-0.7673,1.2958,-1.0058,14.2969,14.1742,-0.4247,-0.0171,-0.0205,0.3957,666.13
Tendon 2,1005.604,-0.7719,1.1366,-1.05,14.2932,14.1733,-0.4206,-0.0176,-0.0204,0.3953,669.062
Tendon 2,1005.668,-0.773,1.1429,-1.0254,14.2885,14.1714,-0.4168,-0.0182,-0.0206,0.3947,671.239
Tendon 2,1005.731,-0.7743,1.0773,-1.0456,14.2839,14.1687,-0.4131,-0.0189,-0.0211,0.3939,672.09
Tendon 2,1005.794,-0.774,0.9866,-1.0386,14.2774,14.1659,-0.4098,-0.0198,-0.022,0.3928,672.468
Tendon 2,1005.857,-0.7725,0.9672,-1.0175,14.2718,14.1623,-0.4065,-0.0207,-0.0232,0.3915,672.09
Tendon 2,1005.921,-0.7709,0.9132,-1.0004,14.2653,14.1586,-0.4036,-0.0215,-0.0247,0.3899,670.387
Tendon 2,1005.984,-0.767,0.7698,-1.0051,14.2579,14.1531,-0.4015,-0.0221,-0.0263,0.3882,668.306
Tendon 2,1006.047,-0.7634,0.8118,-0.9489,14.2505,14.1476,-0.3999,-0.0225,-0.0278,0.3865,665.278
Tendon 2,1006.11,-0.7585,0.6681,-0.9856,14.2412,14.1412,-0.399,-0.0225,-0.0291,0.3847,661.494
Tendon 2,1006.173,-0.7531,0.6019,-0.9312,14.2328,14.1348,-0.3982,-0.0221,-0.03,0.383,656.858
Tendon 2,1006.237,-0.7474,0.5737,-0.9669,14.2226,14.1284,-0.3986,-0.0212,-0.0302,0.3815,651.37
Tendon 2,1006.3,-0.7397,0.4591,-0.9442,14.2133,14.1201,-0.399,-0.0198,-0.0296,0.38,645.41
Tendon 2,1006.363,-0.732,0.3926,-0.9233,14.2022,14.1128,-0.4003,-0.018,-0.0281,0.3787,638.693
Tendon 2,1006.426,-0.7232,0.3816,-0.8835,14.1901,14.1045,-0.4019,-0.0156,-0.0256,0.3778,631.881
Tendon 2,1006.49,-0.7132,0.2536,-0.8892,14.1771,14.0954,-0.404,-0.0129,-0.0221,0.3769,624.217
Tendon 2,1006.553,-0.7031,0.2341,-0.8291,14.1641,14.0871,-0.4061,-0.01,-0.0176,0.3763,616.27
Tendon 2,1006.616,-0.6907,0.1459,-0.8516,14.1493,14.0771,-0.4086,-0.0068,-0.0124,0.3759,608.228
Tendon 2,1006.679,-0.6783,0.0719,-0.7887,14.1344,14.067,-0.411,-0.0037,-0.0066,0.3756,600.186
Tendon 2,1006.743,-0.6647,0.0358,-0.7536,14.1186,14.0569,-0.4135,-8.00E-04,-5.00E-04,0.3754,592.144
Tendon 2,1006.806,-0.6492,-0.043,-0.7192,14.1028,14.045,-0.416,0.002,0.0057,0.3753,584.103
Tendon 2,1006.869,-0.634,-0.1459,-0.7148,14.0852,14.034,-0.4181,0.0043,0.0116,0.375,576.439
Tendon 2,1006.932,-0.616,-0.0982,-0.6525,14.0685,14.0212,-0.4202,0.0061,0.0171,0.3746,569.722
Tendon 2,1006.996,-0.5979,-0.2702,-0.6633,14.0508,14.0093,-0.4218,0.0074,0.0218,0.3741,563.383
Tendon 2,1007.059,-0.5786,-0.2824,-0.6127,14.0323,13.9964,-0.4235,0.0081,0.0255,0.3734,557.895
Tendon 2,1007.122,-0.5579,-0.3496,-0.6105,14.0146,13.9836,-0.4247,0.0083,0.0282,0.3725,553.638
Tendon 2,1007.185,-0.5373,-0.4293,-0.5552,13.997,13.969,-0.4255,0.0079,0.0298,0.3713,550.232
Tendon 2,1007.249,-0.5146,-0.4262,-0.5527,13.9784,13.9552,-0.4263,0.0071,0.0303,0.37,548.529
Tendon 2,1007.312,-0.4917,-0.4996,-0.5176,13.9598,13.9406,-0.4263,0.0059,0.0298,0.3685,548.151
Tendon 2,1007.375,-0.4685,-0.5934,-0.516,13.9422,13.9259,-0.4263,0.0045,0.0283,0.3669,549.381
Tendon 2,1007.438,-0.4442,-0.5426,-0.4686,13.9236,13.9103,-0.4259,0.003,0.0261,0.3652,551.935
Tendon 2,1007.502,-0.4203,-0.6785,-0.4825,13.905,13.8966,-0.4251,0.0014,0.0234,0.3636,556.192
Tendon 2,1007.565,-0.396,-0.68,-0.4569,13.8865,13.8801,-0.4239,-1.00E-04,0.0203,0.3619,562.058
Tendon 2,1007.628,-0.3718,-0.6769,-0.4648,13.867,13.8645,-0.4222,-0.0015,0.0171,0.3603,569.249
Tendon 2,1007.691,-0.3481,-0.7541,-0.432,13.8484,13.8499,-0.4202,-0.0026,0.0139,0.3589,578.142
Tendon 2,1007.755,-0.3251,-0.7174,-0.4462,13.8289,13.8343,-0.4176,-0.0035,0.0108,0.3576,587.887
Tendon 2,1007.818,-0.3019,-0.7284,-0.4149,13.8094,13.8187,-0.4148,-0.0041,0.0079,0.3566,599.335
Tendon 2,1007.881,-0.2813,-0.8018,-0.468,13.7899,13.804,-0.4119,-0.0044,0.0052,0.3556,611.161
Tendon 2,1007.944,-0.2609,-0.6496,-0.4117,13.7695,13.7885,-0.4086,-0.0046,0.0027,0.3548,623.839
Tendon 2,1008.008,-0.2424,-0.7274,-0.4361,13.75,13.7729,-0.4048,-0.0046,3.00E-04,0.3541,636.99
Tendon 2,1008.071,-0.2253,-0.708,-0.4275,13.7295,13.7573,-0.4007,-0.0044,-0.0021,0.3535,650.519
Tendon 2,1008.134,-0.2088,-0.5793,-0.4282,13.7091,13.7417,-0.3966,-0.0041,-0.0045,0.3529,663.575
Tendon 2,1008.197,-0.1975,-0.6113,-0.4203,13.6896,13.7271,-0.3924,-0.0038,-0.0072,0.3523,677.104
Tendon 2,1008.261,-0.1859,-0.5495,-0.4569,13.6701,13.7115,-0.3883,-0.0035,-0.0102,0.3517,689.877
Tendon 2,1008.324,-0.1771,-0.4513,-0.4086,13.6497,13.6959,-0.3837,-0.0031,-0.0136,0.3509,701.703
Tendon 2,1008.387,-0.1712,-0.5206,-0.4594,13.6311,13.6804,-0.3796,-0.0027,-0.0173,0.3501,713.056
Tendon 2,1008.45,-0.1655,-0.3396,-0.4244,13.6125,13.6639,-0.3754,-0.0022,-0.0214,0.3492,722.801
Tendon 2,1008.514,-0.1666,-0.3669,-0.4478,13.594,13.6483,-0.3717,-0.0016,-0.0257,0.3482,731.694
Tendon 2,1008.577,-0.1673,-0.3176,-0.4547,13.5754,13.6327,-0.3684,-9.00E-04,-0.03,0.3472,739.358
Tendon 2,1008.64,-0.1715,-0.2015,-0.4531,13.5578,13.6171,-0.3651,1.00E-04,-0.0342,0.3462,745.224
Tendon 2,1008.703,-0.1789,-0.2084,-0.407,13.5401,13.5997,-0.3622,0.0012,-0.038,0.3454,749.481
Tendon 2,1008.767,-0.1864,-0.1632,-0.4493,13.5234,13.5832,-0.3597,0.0025,-0.0411,0.3446,752.036
Tendon 2,1008.83,-0.2006,-0.0672,-0.3899,13.5048,13.5677,-0.3576,0.004,-0.0434,0.3441,752.887
Tendon 2,1008.893,-0.2145,-0.0709,-0.4244,13.4881,13.5503,-0.3556,0.0058,-0.0445,0.344,752.414
Tendon 2,1008.956,-0.2315,0.1007,-0.3956,13.4705,13.5329,-0.3543,0.0076,-0.0443,0.344,749.86
Tendon 2,1009.02,-0.2511,0.1312,-0.3893,13.4528,13.5164,-0.3527,0.0095,-0.0428,0.3446,745.697
Tendon 2,1009.083,-0.2707,0.16,-0.3713,13.4343,13.499,-0.3519,0.0114,-0.0399,0.3454,740.209
Tendon 2,1009.146,-0.2955,0.2834,-0.3925,13.4157,13.4806,-0.351,0.013,-0.0356,0.3466,733.019
Tendon 2,1009.209,-0.32,0.2912,-0.3596,13.3971,13.4632,-0.3502,0.0145,-0.0301,0.3481,724.504
Tendon 2,1009.273,-0.3463,0.3207,-0.3403,13.3776,13.4449,-0.3494,0.0155,-0.0236,0.3499,715.232
Tendon 2,1009.336,-0.3744,0.4786,-0.3447,13.3572,13.4266,-0.3485,0.0161,-0.0165,0.352,704.636
Tendon 2,1009.399,-0.4025,0.4114,-0.3564,13.3377,13.4083,-0.3481,0.0162,-0.009,0.3541,693.661
Tendon 2,1009.462,-0.4326,0.5169,-0.3378,13.3163,13.3899,-0.3477,0.0157,-0.0017,0.3563,681.835
Tendon 2,1009.525,-0.4625,0.53,-0.3356,13.2959,13.3707,-0.3473,0.0148,0.0052,0.3585,669.914
Tendon 2,1009.589,-0.4925,0.5206,-0.2958,13.2746,13.3515,-0.3469,0.0133,0.0113,0.3605,658.088
Tendon 2,1009.652,-0.5224,0.5721,-0.3479,13.2541,13.3313,-0.3469,0.0114,0.0161,0.3624,646.64
Tendon 2,1009.715,-0.5523,0.5567,-0.2983,13.2337,13.313,-0.3469,0.0093,0.0195,0.364,635.665
Tendon 2,1009.778,-0.5804,0.4817,-0.3362,13.2133,13.2928,-0.3469,0.0071,0.0212,0.3655,625.069
Tendon 2,1009.842,-0.6087,0.5963,-0.2973,13.1928,13.2727,-0.3477,0.0049,0.0211,0.3667,615.797
Tendon 2,1009.905,-0.6348,0.466,-0.3021,13.1743,13.2525,-0.3481,0.003,0.0193,0.3676,607.755
Tendon 2,1009.968,-0.6595,0.4481,-0.2702,13.1548,13.2333,-0.3494,0.0014,0.0157,0.3683,601.038
Tendon 2,1010.031,-0.6838,0.4607,-0.2951,13.1362,13.2131,-0.3502,4.00E-04,0.0107,0.3689,596.307
Tendon 2,1010.095,-0.7031,0.3684,-0.2389,13.1176,13.193,-0.3519,0,0.0043,0.3694,592.996
Tendon 2,1010.158,-0.7224,0.3185,-0.3043,13.1,13.1728,-0.3531,4.00E-04,-0.003,0.3698,591.293
Tendon 2,1010.221,-0.7384,0.3075,-0.2591,13.0814,13.1526,-0.3547,0.0014,-0.011,0.3703,591.293
Tendon 2,1010.284,-0.7511,0.1616,-0.2771,13.0647,13.1334,-0.3564,0.0032,-0.0193,0.3708,593.374
Tendon 2,1010.348,-0.7634,0.242,-0.2708,13.048,13.1132,-0.3576,0.0055,-0.0275,0.3715,597.159
Tendon 2,1010.411,-0.7683,0.1249,-0.2904,13.0303,13.0931,-0.3589,0.0082,-0.0353,0.3723,602.646
Tendon 2,1010.474,-0.7732,0.0741,-0.2793,13.0136,13.0729,-0.3597,0.0113,-0.0425,0.3733,609.836
Tendon 2,1010.537,-0.774,0.0882,-0.3128,12.996,13.0528,-0.3601,0.0144,-0.0488,0.3744,618.351
Tendon 2,1010.601,-0.7704,-0.0078,-0.2749,12.9793,13.0335,-0.3601,0.0173,-0.054,0.3756,628.096
Tendon 2,1010.664,-0.7668,-0.085,-0.3318,12.9626,13.0125,-0.3597,0.0199,-0.0581,0.3769,638.219
Tendon 2,1010.727,-0.7549,-0.0951,-0.2793,12.944,12.9923,-0.3585,0.022,-0.061,0.3781,649.667
Tendon 2,1010.79,-0.7431,-0.2435,-0.2983,12.9273,12.9712,-0.3568,0.0235,-0.0628,0.3792,661.021
Tendon 2,1010.854,-0.7273,-0.1983,-0.2686,12.9106,12.9511,-0.3547,0.0242,-0.0634,0.3802,672.942
Tendon 2,1010.917,-0.7072,-0.3207,-0.2654,12.892,12.9309,-0.3519,0.024,-0.063,0.3809,684.295
Tendon 2,1010.98,-0.6874,-0.4014,-0.2373,12.8753,12.9099,-0.3485,0.0231,-0.0617,0.3814,694.891
Tendon 2,1011.043,-0.66,-0.3904,-0.2676,12.8586,12.8897,-0.3452,0.0215,-0.0596,0.3815,705.109
Tendon 2,1011.107,-0.6327,-0.4958,-0.2202,12.8409,12.8686,-0.3411,0.0192,-0.0568,0.3812,714.381
Tendon 2,1011.17,-0.602,-0.5652,-0.2632,12.8242,12.8485,-0.3373,0.0164,-0.0535,0.3807,721.95
Tendon 2,1011.233,-0.5688,-0.5737,-0.207,12.8075,12.8283,-0.3332,0.0134,-0.0498,0.3798,727.91
Tendon 2,1011.296,-0.5355,-0.7331,-0.2623,12.7917,12.8082,-0.3291,0.0103,-0.0457,0.3786,732.546
Tendon 2,1011.36,-0.4976,-0.6986,-0.2297,12.7759,12.7889,-0.3253,0.0074,-0.0413,0.3772,735.1
Tendon 2,1011.423,-0.4594,-0.7877,-0.2304,12.7611,12.7688,-0.322,0.0048,-0.0368,0.3756,735.479
Tendon 2,1011.486,-0.4197,-0.8752,-0.1978,12.7462,12.7514,-0.3187,0.0026,-0.0321,0.3739,733.871
Tendon 2,1011.549,-0.3785,-0.8953,-0.2155,12.7314,12.7321,-0.3163,0.0011,-0.0272,0.3722,729.992
Tendon 2,1011.613,-0.3372,-0.9703,-0.1533,12.7174,12.7138,-0.3142,3.00E-04,-0.0224,0.3705,724.126
Tendon 2,1011.676,-0.2944,-1.0842,-0.2462,12.7044,12.6973,-0.3125,1.00E-04,-0.0175,0.3689,716.084
Tendon 2,1011.739,-0.2511,-1.0648,-0.1207,12.6905,12.6799,-0.3113,7.00E-04,-0.0127,0.3675,706.339
Tendon 2,1011.802,-0.2081,-1.2217,-0.1153,12.6794,12.6634,-0.3109,0.0019,-0.008,0.3662,694.891
Tendon 2,1011.866,-0.1648,-1.1975,-0.0638,12.6664,12.6478,-0.3105,0.0036,-0.0036,0.3652,681.362
Tendon 2,1011.929,-0.1214,-1.2835,-0.0575,12.6552,12.6313,-0.3109,0.0056,5.00E-04,0.3642,666.981
Tendon 2,1011.992,-0.0789,-1.3824,0.0303,12.6431,12.6158,-0.3117,0.0079,0.0041,0.3634,650.897
Tendon 2,1012.055,-0.0366,-1.3902,0.0224,12.6329,12.6011,-0.3129,0.0102,0.0071,0.3627,634.435
Tendon 2,1012.119,0.0054,-1.4495,0.1299,12.6227,12.5864,-0.3146,0.0124,0.0095,0.3621,617.027
Tendon 2,1012.182,0.0464,-1.5816,0.1292,12.6125,12.5718,-0.3163,0.0143,0.0112,0.3615,599.713
Tendon 2,1012.245,0.0877,-1.5424,0.2218,12.6032,12.5571,-0.3183,0.0158,0.0122,0.3609,581.926
Tendon 2,1012.308,0.1269,-1.6519,0.2553,12.5939,12.5443,-0.3204,0.0169,0.0124,0.3603,565.086
Tendon 2,1012.372,0.166,-1.694,0.3419,12.5865,12.5296,-0.3225,0.0174,0.0118,0.3595,549.002
Tendon 2,1012.435,0.2042,-1.6808,0.3729,12.5781,12.5159,-0.3249,0.0174,0.0105,0.3586,533.77
Tendon 2,1012.498,0.2411,-1.7696,0.4696,12.5707,12.504,-0.3274,0.0169,0.0087,0.3575,519.768
Tendon 2,1012.561,0.2782,-1.8157,0.4974,12.5642,12.4902,-0.3299,0.0159,0.0063,0.3564,507.468
Tendon 2,1012.625,0.3133,-1.7712,0.6042,12.5568,12.4783,-0.3324,0.0145,0.0036,0.3551,496.966
Tendon 2,1012.688,0.3483,-1.897,0.6228,12.5521,12.4673,-0.3345,0.0128,8.00E-04,0.3538,488.452
Tendon 2,1012.751,0.3824,-1.8462,0.7489,12.5466,12.4554,-0.3365,0.0109,-0.0022,0.3523,482.586
Tendon 2,1012.814,0.4159,-1.8713,0.8121,12.5419,12.4454,-0.3386,0.0089,-0.0049,0.3508,478.707
Tendon 2,1012.878,0.4491,-1.9344,0.9239,12.5382,12.4344,-0.3407,0.0069,-0.0074,0.3493,477.477
Tendon 2,1012.941,0.4808,-1.9196,0.9473,12.5345,12.4261,-0.3423,0.0049,-0.0095,0.3478,478.328
Tendon 2,1013.004,0.5126,-1.9096,1.0766,12.5308,12.417,-0.3436,0.0031,-0.0111,0.3463,482.113
Tendon 2,1013.067,0.5432,-1.9921,1.1085,12.528,12.4087,-0.3448,0.0015,-0.0123,0.3449,488.073
Tendon 2,1013.13,0.5734,-1.8735,1.2083,12.5261,12.4023,-0.3456,1.00E-04,-0.0129,0.3434,496.115
Tendon 2,1013.194,0.6036,-1.9626,1.2649,12.5243,12.3959,-0.346,-0.0012,-0.013,0.3418,506.238
Tendon 2,1013.257,0.6317,-1.9416,1.3493,12.5234,12.3895,-0.346,-0.0022,-0.0127,0.3402,518.538
Tendon 2,1013.32,0.66,-1.833,1.3856,12.5234,12.3849,-0.346,-0.0029,-0.0121,0.3385,532.067
Tendon 2,1013.383,0.6874,-1.8314,1.4839,12.5243,12.3812,-0.3456,-0.0034,-0.0113,0.3367,546.826
Tendon 2,1013.447,0.7134,-1.8688,1.476,12.5261,12.3776,-0.3448,-0.0038,-0.0102,0.3348,562.91
Tendon 2,1013.51,0.7397,-1.6814,1.5711,12.528,12.3757,-0.3436,-0.0039,-0.0092,0.3326,579.845
Tendon 2,1013.573,0.7632,-1.7407,1.5537,12.5308,12.3739,-0.3423,-0.0039,-0.0082,0.3302,596.78
Tendon 2,1013.636,0.7864,-1.6918,1.6137,12.5345,12.373,-0.3411,-0.0036,-0.0074,0.3275,613.715
Tendon 2,1013.7,0.808,-1.5418,1.6238,12.5391,12.3721,-0.3394,-0.0033,-0.0067,0.3247,630.651
Tendon 2,1013.763,0.8276,-1.5349,1.6472,12.5447,12.373,-0.3378,-0.0027,-0.0063,0.3216,646.64
Tendon 2,1013.826,0.8472,-1.4442,1.6084,12.5503,12.373,-0.3361,-0.0021,-0.0061,0.3184,661.494
Tendon 2,1013.889,0.8622,-1.3387,1.6163,12.5577,12.3748,-0.3345,-0.0012,-0.006,0.3152,675.496
Tendon 2,1013.953,0.8771,-1.3591,1.5243,12.5651,12.3766,-0.3328,-3.00E-04,-0.0062,0.3118,687.701
Tendon 2,1014.016,0.8892,-1.1586,1.5344,12.5735,12.3794,-0.3312,9.00E-04,-0.0065,0.3087,697.919
Tendon 2,1014.079,0.8985,-1.1194,1.4478,12.5828,12.3821,-0.3295,0.002,-0.0068,0.3056,706.339
Tendon 2,1014.142,0.9076,-1.0337,1.4478,12.5921,12.3858,-0.3283,0.0032,-0.0072,0.3027,712.678
Tendon 2,1014.206,0.9101,-0.8595,1.3786,12.6014,12.3913,-0.327,0.0044,-0.0075,0.3002,716.935
Tendon 2,1014.269,0.9127,-0.7877,1.3638,12.6125,12.395,-0.3262,0.0056,-0.0079,0.298,719.017
Tendon 2,1014.332,0.9119,-0.7215,1.2797,12.6236,12.4005,-0.3249,0.0066,-0.0082,0.2962,718.638
Tendon 2,1014.395,0.9076,-0.4419,1.3079,12.6339,12.406,-0.3245,0.0074,-0.0084,0.2949,716.084
Tendon 2,1014.459,0.9032,-0.4136,1.2067,12.6459,12.4115,-0.3237,0.0081,-0.0087,0.2939,711.448
Tendon 2,1014.522,0.8916,-0.2545,1.2175,12.6571,12.4179,-0.3233,0.0085,-0.0091,0.2933,704.636
Tendon 2,1014.585,0.88,-0.0929,1.1312,12.6682,12.4243,-0.3229,0.0087,-0.0096,0.2931,696.594
Tendon 2,1014.648,0.8648,-0.0367,1.1164,12.6803,12.4316,-0.3229,0.0086,-0.0103,0.2932,686.471
Tendon 2,1014.712,0.8462,0.1039,1.0775,12.6924,12.438,-0.3233,0.0083,-0.0112,0.2936,675.023
Tendon 2,1014.775,0.8274,0.2507,1.0516,12.7044,12.4463,-0.3237,0.0078,-0.0125,0.294,662.724
Tendon 2,1014.838,0.8029,0.2928,0.9903,12.7165,12.4545,-0.3241,0.0072,-0.0141,0.2946,649.667
Tendon 2,1014.901,0.7784,0.5934,1.0168,12.7295,12.4628,-0.3249,0.0065,-0.0162,0.2952,636.138
Tendon 2,1014.965,0.7518,0.6681,0.9483,12.7425,12.4719,-0.3262,0.0058,-0.0185,0.2958,622.609
Tendon 2,1015.028,0.7229,0.7761,0.9622,12.7546,12.4811,-0.3274,0.0052,-0.0212,0.2962,608.607
Tendon 2,1015.091,0.6941,0.9415,0.9312,12.7676,12.4902,-0.3291,0.0048,-0.0242,0.2965,595.456
Tendon 2,1015.154,0.6626,1.0187,0.9341,12.7806,12.5003,-0.3307,0.0046,-0.0274,0.2967,583.251
Tendon 2,1015.218,0.6306,1.1046,0.875,12.7936,12.5104,-0.3328,0.0046,-0.0306,0.2965,572.276
Tendon 2,1015.281,0.5989,1.3099,0.9154,12.8066,12.5214,-0.3353,0.0049,-0.0338,0.2963,562.058
Tendon 2,1015.344,0.5667,1.3061,0.8484,12.8196,12.5315,-0.3373,0.0054,-0.0368,0.2959,553.638
Tendon 2,1015.407,0.5347,1.5308,0.9062,12.8326,12.5415,-0.3399,0.0061,-0.0396,0.2953,546.826
Tendon 2,1015.471,0.5046,1.6573,0.8361,12.8465,12.5535,-0.3427,0.007,-0.0419,0.2947,541.812
Tendon 2,1015.534,0.4741,1.7266,0.8509,12.8595,12.5645,-0.3452,0.008,-0.0438,0.294,538.784
Tendon 2,1015.597,0.4458,1.8735,0.7988,12.8725,12.5764,-0.3477,0.009,-0.045,0.2932,537.554
Tendon 2,1015.66,0.4192,2.0072,0.8137,12.8855,12.5883,-0.3498,0.0098,-0.0456,0.2925,538.784
Tendon 2,1015.724,0.3927,2.0329,0.759,12.8985,12.6002,-0.3523,0.0104,-0.0456,0.2918,541.812
Tendon 2,1015.787,0.3715,2.2052,0.844,12.9106,12.6112,-0.3539,0.0107,-0.0449,0.2912,546.826
Tendon 2,1015.85,0.3504,2.1242,0.7318,12.9236,12.6231,-0.3556,0.0107,-0.0435,0.2907,554.016
Tendon 2,1015.913,0.3326,2.1936,0.7372,12.9366,12.6341,-0.3568,0.0102,-0.0415,0.2903,562.531
Tendon 2,1015.977,0.3182,2.2639,0.6734,12.9486,12.646,-0.3576,0.0093,-0.0389,0.29,572.655
Tendon 2,1016.04,0.304,2.2796,0.6686,12.9607,12.657,-0.358,0.008,-0.0358,0.2899,584.481
Tendon 2,1016.103,0.297,2.3825,0.6174,12.9737,12.668,-0.358,0.0064,-0.0323,0.2898,596.78
Tendon 2,1016.166,0.2903,2.4653,0.6234,12.9849,12.6799,-0.3576,0.0044,-0.0285,0.2898,610.31
Tendon 2,1016.23,0.2867,2.4365,0.5479,12.9969,12.6909,-0.3572,0.0023,-0.0243,0.2899,624.217
Tendon 2,1016.293,0.287,2.6207,0.5606,13.009,12.7019,-0.356,2.00E-04,-0.02,0.29,638.219
Tendon 2,1016.356,0.287,2.5535,0.4654,13.0201,12.7129,-0.3552,-0.002,-0.0155,0.2902,652.222
Tendon 2,1016.419,0.2934,2.6103,0.4538,13.0313,12.7239,-0.3535,-0.0039,-0.0109,0.2904,665.751
Tendon 2,1016.483,0.2996,2.6753,0.3915,13.0424,12.7349,-0.3523,-0.0055,-0.0064,0.2907,678.429
Tendon 2,1016.546,0.3086,2.6182,0.376,13.0536,12.7449,-0.3506,-0.0067,-0.0018,0.2909,690.255
Tendon 2,1016.609,0.3197,2.6838,0.2825,13.0638,12.7559,-0.3489,-0.0074,0.0027,0.2912,700.852
Tendon 2,1016.672,0.3311,2.6885,0.3223,13.074,12.766,-0.3473,-0.0077,0.0069,0.2915,709.745
Tendon 2,1016.735,0.345,2.6254,0.2506,13.0842,12.777,-0.3456,-0.0074,0.011,0.2918,717.314
Tendon 2,1016.799,0.3589,2.7315,0.2537,13.0935,12.7871,-0.344,-0.0067,0.0148,0.2921,722.801
Tendon 2,1016.862,0.3731,2.6191,0.1852,13.1037,12.7972,-0.3427,-0.0056,0.0182,0.2923,726.68
Tendon 2,1016.925,0.3875,2.6643,0.1946,13.1111,12.8082,-0.3411,-0.0041,0.0212,0.2925,728.289
Tendon 2,1016.988,0.402,2.6144,0.1409,13.1204,12.8173,-0.3399,-0.0024,0.0237,0.2925,727.91
Tendon 2,1017.052,0.4148,2.5404,0.1675,13.1278,12.8283,-0.339,-6.00E-04,0.0256,0.2926,725.829
Tendon 2,1017.115,0.4275,2.562,0.0926,13.1353,12.8366,-0.3382,0.0013,0.0269,0.2925,721.098
Tendon 2,1017.178,0.4383,2.5021,0.1501,13.1427,12.8457,-0.3373,0.003,0.0276,0.2924,714.759
Tendon 2,1017.241,0.4471,2.4613,0.0825,13.1483,12.8549,-0.3369,0.0046,0.0275,0.292,706.717
Tendon 2,1017.305,0.4558,2.4597,0.0957,13.1557,12.8631,-0.3365,0.0059,0.0267,0.2915,697.446
Tendon 2,1017.368,0.4592,2.3216,0.0559,13.1603,12.8705,-0.3361,0.007,0.0253,0.2909,686.471
Tendon 2,1017.431,0.4625,2.3925,0.0616,13.1659,12.8787,-0.3361,0.0078,0.0232,0.29,674.171
Tendon 2,1017.494,0.4625,2.2918,0.025,13.1706,12.886,-0.3361,0.0083,0.0205,0.2891,661.494
Tendon 2,1017.558,0.4589,2.2865,0.0622,13.1743,12.8924,-0.3365,0.0085,0.0173,0.2881,647.491
Tendon 2,1017.621,0.4556,2.2554,-0.0047,13.178,12.8989,-0.3369,0.0086,0.0138,0.2869,633.584
Tendon 2,1017.684,0.445,2.1779,0.0288,13.1817,12.9053,-0.3378,0.0085,0.01,0.2857,619.581
Tendon 2,1017.747,0.4347,2.1327,-0.0319,13.1854,12.9108,-0.3386,0.0084,0.006,0.2844,605.674
Tendon 2,1017.811,0.4205,2.0546,-0.0234,13.1873,12.9154,-0.3399,0.0082,0.0021,0.2832,592.523
Tendon 2,1017.874,0.4032,1.886,-0.0676,13.1891,12.9199,-0.3411,0.008,-0.0017,0.282,579.845
Tendon 2,1017.937,0.386,1.8791,-0.067,13.1901,12.9245,-0.3427,0.0078,-0.0052,0.2808,568.397
Tendon 2,1018,0.3625,1.7087,-0.1138,13.191,12.9291,-0.3444,0.0078,-0.0084,0.2799,557.895
Tendon 2,1018.064,0.3388,1.6651,-0.0926,13.1919,12.9328,-0.346,0.0078,-0.0112,0.2791,548.529
Tendon 2,1018.127,0.313,1.5098,-0.1691,13.1919,12.9364,-0.3481,0.0078,-0.0135,0.2785,541.339
Tendon 2,1018.19,0.2841,1.409,-0.158,13.191,12.9392,-0.3498,0.0079,-0.0154,0.278,535.473
Tendon 2,1018.253,0.2552,1.3551,-0.2313,13.1901,12.9419,-0.3523,0.0079,-0.0168,0.2777,531.215
Tendon 2,1018.317,0.2228,1.2499,-0.2288,13.1891,12.9438,-0.3543,0.0079,-0.0177,0.2775,528.661
Tendon 2,1018.38,0.1905,1.1115,-0.2958,13.1863,12.9465,-0.3564,0.0077,-0.0183,0.2774,528.282
Tendon 2,1018.443,0.157,1.1131,-0.2973,13.1845,12.9474,-0.3585,0.0073,-0.0186,0.2774,529.512
Tendon 2,1018.506,0.1222,0.9524,-0.376,13.1817,12.9492,-0.3609,0.0068,-0.0186,0.2774,532.445
Tendon 2,1018.57,0.0877,0.9393,-0.376,13.1789,12.9502,-0.363,0.006,-0.0184,0.2774,537.081
Tendon 2,1018.633,0.0521,0.8018,-0.467,13.1761,12.9511,-0.3647,0.005,-0.0181,0.2774,543.42
