DATEPRD,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
1/24/2014,24,253.2062575,100.0720921,221.18354,19.99591292,100.000,32.0227175,84.12230188,3.217089375,594.99,82866.57,4316.53
1/25/2014,24,253.3537394,100.0777767,221.2860669,20.10858979,100.000,32.0676725,85.73800958,3.199956875,651.77,93104.58,4176.89
1/26/2014,24,253.445344,100.0833646,221.3970296,20.11924188,100.000,32.04831438,84.98564708,3.195163125,527.7,73055.5,4106.52
1/27/2014,24,253.6463794,100.0890721,221.5880429,19.87971188,100.000,32.05833646,84.54025479,3.148173125,526.02,70252.81,3779.71
1/28/2014,24,253.6562215,100.0949754,221.6447517,19.95814042,100.000,32.01146979,84.33363271,3.136094167,555.86,77747.87,3922.25
1/29/2014,7.975,254.3722014,100.0917192,221.6766074,19.95901529,34.703,32.69559401,84.11640735,3.856783367,241.01,34306.27,1207.68
1/31/2014,20.775,261.3710336,100.0170688,224.8088764,18.05944237,100.000,36.56215723,79.28682865,6.998983839,415.55,62643.32,2707.54
2/1/2014,24,254.3251427,100.038056,221.9059442,19.92243792,100.000,32.41919854,83.62160083,2.767533333,563.55,83086.55,4073.9
2/2/2014,24,254.3703827,100.0795563,221.969669,20.35709542,100.000,32.40071375,85.46102271,2.770802917,578.73,83535.75,4112.64
2/3/2014,24,253.9489263,100.0363996,221.5777906,20.29597167,100.000,32.37113563,86.14579625,2.768680208,581.16,83408.78,4044.06
2/4/2014,24,253.7006713,100.0412921,221.399509,20.18065646,100.000,32.30116229,85.11979646,2.717026875,578.4,83062.09,4044.66
2/5/2014,24,253.3548406,100.0625344,220.9845738,20.17338021,100.000,32.37026688,84.36454167,2.677055,580.14,83171.18,4014.64
2/6/2014,8,256.163638,100.029647,222.7517658,20.02124651,34.794,33.41187219,84.2563275,2.363251443,195.27,28935.74,1005.36
2/8/2014,20.94167,260.0698402,99.97969913,223.394447,17.99456614,54.808,36.67539317,80.6153044,6.57701191,506.83,71856.61,2026.11
2/9/2014,24,252.3574804,99.99305667,220.1996173,19.97512146,100.000,32.15786313,85.69120854,2.573225208,562.95,81684.8,3778.27
2/10/2014,12,258.662909,99.96388351,222.9639945,18.97766052,47.269,35.69891451,83.04340402,5.362159439,299.48,46472.48,2355.36
2/11/2014,15.39167,254.4375756,99.99784495,220.9632606,20.1882859,64.981,33.47431502,86.70839678,2.859724536,308.34,47953.3,2533.37
2/12/2014,21.94167,258.2277363,99.92703259,221.8778937,19.00187975,69.542,36.3498426,83.64275089,5.11306955,433.55,63979.53,3055.39
2/13/2014,24,252.8505175,100.0316404,220.1947065,20.10455292,100.000,32.65581104,84.78833333,2.627158125,597.34,87583.6,3887.9
2/14/2014,24,252.7683556,100.0593842,220.1337233,20.33632583,100.000,32.63463229,86.59905563,2.726405,607.85,88910.79,3962.09
2/15/2014,24,252.7292802,100.0436644,220.3417971,20.30138917,100.000,32.38748313,86.59268375,2.738576667,600.91,87445.82,3956.09
2/16/2014,24,253.2527804,100.0436279,220.6074717,20.39066396,100.000,32.64530875,87.99910979,2.765259583,609.6,88776.08,3965.12
2/17/2014,24,253.3742442,100.0606833,220.708601,20.58944604,100.000,32.66564313,88.41932375,2.801262708,616.6,91075.17,3986.73
2/18/2014,16.33333,259.4335777,100.0018453,223.686802,19.37978854,52.364,35.74677563,83.62163919,6.034190585,332.49,50938.58,2197.02
2/19/2014,24,253.6836677,100.0611544,220.8533108,20.50270813,97.279,32.83035688,88.04309438,3.202559583,597.13,87791.86,4009.05
2/20/2014,24,253.671781,100.0678269,221.1022256,20.4965175,100.000,32.56955542,86.05434354,2.956569375,624.9,91560.67,3949.62
2/21/2014,24,253.7561465,100.0591146,221.1881623,20.51647417,100.000,32.56798417,86.21111688,2.944245208,631.46,92681.25,4042.4
2/22/2014,24,253.5128956,100.0331077,220.9811275,20.45409604,100.000,32.53176813,86.02943271,2.933137917,640.73,93454.27,4136.37
2/23/2014,24,253.212749,100.011361,220.8281648,20.26419375,100.000,32.38458417,85.98931792,2.834180625,629.14,92621.74,4060.2
2/24/2014,24,253.078399,100,220.7245152,20.27850479,100.000,32.35388375,86.73010646,2.81946,631.65,92193.4,3848.47
2/25/2014,24,252.3508817,99.16915333,220.0111888,20.29046771,100.000,32.33969292,86.30063563,2.80163375,615.86,90148.97,3834.62
2/26/2014,24,253.4483856,100,221.1267985,20.24723438,100.000,32.32158708,86.09665667,2.796731458,615.02,89678.31,3863.8
2/27/2014,24,253.6111692,99.9994625,221.327074,20.2357775,100.000,32.28409521,86.21620625,2.762444375,609.92,89335.89,3846.09
2/28/2014,24,253.8381904,99.99283208,221.5277369,20.38418708,100.000,32.31045354,87.64862396,2.788545625,617.13,89928.36,3840.95
3/1/2014,24,253.9809465,99.98930896,221.6768408,20.3089725,100.000,32.30410563,87.25878688,2.77447375,600.87,87857.65,3856.48
3/2/2014,24,254.0828169,99.97990896,221.7186194,20.16058354,100.000,32.3641975,86.09042813,2.67027625,600.82,88857.05,3864.11
3/3/2014,24,253.790947,99.97210128,221.6527674,20.07848702,97.917,32.13817958,84.72592426,2.633906605,616.36,90479.84,3835.29
3/4/2014,24,253.712804,99.96334792,221.5908494,20.11111188,100.000,32.12195458,86.44250083,2.651802083,604.97,89042.79,3989.39
3/5/2014,24,253.8595273,99.95881104,221.6898627,20.19465708,100.000,32.16966458,87.26404688,2.698176667,609.49,89290.86,3757.12
3/6/2014,24,254.0656329,99.9588,221.9041038,20.16849083,100.000,32.16152917,86.77007792,2.67932875,613.41,89162.98,3758.3
3/7/2014,24,254.2223546,99.95878271,222.0335498,20.11333708,100.000,32.18880479,86.83267729,2.688651875,595.48,87807.9,3781.92
3/8/2014,24,254.3305963,99.9588,222.2227796,20.05801188,100.000,32.10781667,86.37940021,2.682936042,591.15,85603.08,3777.77
3/9/2014,24,254.4841573,99.95876792,222.3065802,20.17515688,100.000,32.17757708,86.45845146,2.688344583,594.86,86389.51,3782.9
3/10/2014,24,254.6039096,99.9588,222.3567513,20.36902458,100.000,32.24715833,88.3489,2.748665625,534.84,77918.28,3756.39
3/11/2014,24,254.7301444,99.9588,222.5501188,20.32574042,100.000,32.18002563,87.76703333,2.717044583,529.99,77112.02,3758.02
3/12/2014,24,255.2303525,99.95537063,222.7677035,20.26271729,100.000,32.46264896,87.1226875,2.631002083,526.6,76409.63,3726.18
3/13/2014,24,254.87194,99.95979043,222.6674051,20.33303702,97.917,32.20453489,88.03085447,2.720918298,543.99,79129.06,4033.79
3/14/2014,24,254.7672688,99.95789896,222.6246206,20.20352667,100.000,32.14264813,87.10233958,2.650514375,542.98,79386.11,3680.28
3/15/2014,24,254.76167,99.95344479,222.6248581,20.20069979,100.000,32.13681188,88.15198396,2.673719792,543.6,78710.69,3737.65
3/16/2014,24,254.8093388,99.94970313,222.6968915,20.14990104,100.000,32.11244729,87.84505667,2.602226042,538.68,78763.49,3809.79
3/17/2014,24,255.0832152,99.9496,222.7946715,20.22945188,100.000,32.28854375,88.17652938,2.605834792,541.75,78661.22,3814.56
3/18/2014,24,255.1394023,99.94753563,222.8217535,20.20223667,100.000,32.31764875,87.84685042,2.616242917,535.24,78783.09,3742.52
3/19/2014,24,254.6798456,99.95158417,222.8364327,20.13565938,100.000,31.84341292,86.63893333,2.605673542,539.1,78104.86,3573.17
3/20/2014,24,255.3683083,99.94876542,223.1726977,20.06638125,100.000,32.19561063,85.37165083,2.490579792,547.51,79880.64,3618.06
3/21/2014,24,255.3296394,99.95257667,223.0801477,20.07901417,100.000,32.24949167,85.55169042,2.545801458,540.7,79307.7,3594.24
3/22/2014,14.16666,259.8843813,99.90605259,225.0151672,18.98293906,53.800,34.86921405,81.48273747,5.222412056,302.51,44815.77,1822.18
3/23/2014,24,258.3149031,99.92081604,224.8161788,19.78897146,85.928,33.49872438,86.65887313,3.200676042,432.1,65172.82,3226.24
3/24/2014,6.225,257.2984201,99.92163936,225.8314067,20.38158566,27.234,31.46701337,87.99614177,2.307546627,106.91,17772.83,696.14
3/25/2014,6.60833,276.3151186,99.69698494,231.5290626,13.99301353,10.146,44.78605604,68.83216383,13.589076,9.81,1368.43,122.3
3/26/2014,24,258.1839356,99.91681,224.46376,19.88610563,81.123,33.72017563,87.41789958,3.353301875,486.84,71112.75,3122.64
3/27/2014,12.5,261.3418695,99.8674014,226.0462366,18.96653785,47.047,35.29563292,81.20683372,5.237335893,164.78,24635.46,1509.83
3/28/2014,24,260.6207004,99.885025,225.1135348,19.92333813,89.792,35.50716563,86.731165,2.696576875,401.02,64425.39,3475.35
3/29/2014,14.66667,268.2931897,99.81639787,228.1416717,17.77982473,36.159,40.15151804,77.34888503,9.387452389,140.74,21942.42,1170.58
3/30/2014,23,255.79501,99.93151977,223.3028905,20.62143455,94.863,32.49211955,88.14949091,2.557661364,487.12,70640.78,3430.13
3/31/2014,24,255.8009648,99.97123167,223.4155946,20.79245917,100.000,32.38537021,88.15224417,2.47696125,530.62,77837.92,3677.86
4/1/2014,24,255.78118,99.99645458,223.3544983,20.87298458,100.000,32.42668167,88.17802708,2.490135417,528.32,77254.38,3694.08
4/2/2014,24,255.6973294,99.99983958,223.3123313,20.90098104,100.000,32.38499813,87.91211604,2.439900625,529.68,77203.24,3708.42
4/3/2014,24,255.8102479,100.0024456,223.4525717,20.85623833,100.000,32.35767625,87.14390042,2.418221875,531.58,77501.9,3725.35
4/4/2014,24,255.895891,100.0133873,223.5847365,20.74417208,100.000,32.31115458,85.24195896,2.388615,539.14,79469.38,3280.28
4/5/2014,24,255.9343691,100.0228226,223.5860585,20.79701,97.917,32.34831064,86.51287383,2.406189787,539.2,79101.66,3249.45
4/6/2014,18.225,256.696757,100.0277277,224.1964053,20.87384945,74.972,32.50035171,87.18438254,2.727951262,401.1,60024.39,2293.01
4/7/2014,18.94167,260.6842039,99.98488776,225.5746533,19.53864486,59.631,35.10955056,83.26748015,6.111213906,428.03,64858.12,3101.81
4/8/2014,24,255.6711156,100.0061852,223.4317275,20.93867,100.000,32.23938813,87.99150396,2.589483542,543.96,80802.22,3614.91
4/9/2014,24,255.9260435,100.0239213,223.5356342,21.10320604,100.000,32.39040938,88.30379833,2.528548958,573.63,84289.97,3612.1
4/10/2014,16.29166,261.7790173,99.9557073,225.9999308,19.7125986,60.394,35.77908651,84.24317531,6.273087556,294.4,46395.19,1824.07
4/11/2014,24,255.9172598,99.98828063,223.4000379,20.95619083,100.000,32.51722188,87.93212896,2.810380417,585.5,85785.41,3624.79
4/12/2014,24,256.133249,100.0039844,223.6773048,20.91212063,100.000,32.45594417,86.28134417,2.734072917,584.55,85746.62,3619.35
4/13/2014,24,256.1713196,100.0079531,223.6843438,20.909845,100.000,32.48697583,87.77777104,2.774643125,577.19,85016.7,3649.33
4/14/2014,24,256.2812715,99.99995872,223.7873926,20.82592191,97.917,32.49387894,88.15408936,2.77307383,584.55,85832.38,3632.11
4/15/2014,24,256.4236871,100.000099,223.9314269,20.95012208,100.000,32.49226021,88.26999583,2.802254583,577.68,84864.46,3667.07
4/16/2014,24,255.8664223,99.73572333,223.4614721,20.83632917,100.000,32.40495021,86.68993958,2.708407292,576.69,85259.92,3668.25
4/17/2014,24,256.6759706,100.00916,224.2091402,20.88822083,100.000,32.46683042,87.46060417,2.758177083,583.62,85487.81,3663.09
4/18/2014,24,256.7456602,100.0116033,224.2720915,20.98705979,100.000,32.47356875,88.45017208,2.771915417,578,85145.7,3668.67
4/19/2014,24,256.8413121,100.0139806,224.4300052,21.09919813,100.000,32.41130688,88.43047729,2.73173,578.95,84773.72,3679.37
4/20/2014,24,256.9126354,100.0144933,224.4791529,21.08912688,100.000,32.4334825,88.31000708,2.739911458,574.74,84198.59,3676.4
4/21/2014,24,256.3074588,100.0192538,224.314681,21.10084063,100.000,31.99277771,88.40703042,2.811110833,575.45,86417.94,3397.91
4/22/2014,24,256.0447908,100.02975,224.4373894,21.10859604,100.000,31.60740146,88.22113646,2.846179583,555.35,76972.11,3080.94
4/23/2014,24,256.2611885,100.02975,224.6900385,20.97967667,100.000,31.57115,86.11785688,2.78057125,581.4,79936.04,3427.95
4/24/2014,24,256.3915323,100.02975,224.8111473,20.90830979,100.000,31.580385,85.16578604,2.781026042,714.49,98914.09,3955.91
4/25/2014,24,256.3448456,100.02975,224.7072896,21.05545917,100.000,31.63755604,88.24114271,2.791658958,589.96,81414.33,3829.02
4/26/2014,24,256.493054,100.0296121,224.9075973,21.00902583,100.000,31.58545667,86.80102417,2.7204125,583.71,80844.42,3805.51
4/27/2014,24,256.6157106,100.0203723,224.9466625,21.10627146,100.000,31.66904813,88.25200438,2.760563333,584.82,81564.72,3690.76
4/28/2014,24,256.7073502,100.01831,225.0207794,21.24572708,100.000,31.68657083,88.99248542,2.780187708,582.58,80823.42,3671.32
4/29/2014,24,256.8122052,100.01831,225.1631556,21.13182146,100.000,31.64904958,88.55494854,2.761010417,554.65,77569.24,3675.44
4/30/2014,24,256.9661775,100.01831,225.3065104,21.08483583,100.000,31.65966708,88.73347896,2.742920625,539.32,75420.02,3675.62
5/1/2014,24,257.1111879,100.01831,225.4721506,21.07979458,100.000,31.63903729,88.50426042,2.735918542,532.62,74202.46,3669.33
5/2/2014,24,257.3988927,100.0165144,225.6431035,21.11519458,100.000,31.75578917,88.77990146,2.741651667,530.32,74002.05,3651.3
5/3/2014,24,257.3904829,100.0219254,225.7711754,21.23301833,100.000,31.6193075,88.86018479,2.729931458,529.07,72536.09,3678.1
5/4/2014,24,257.5395879,100.0290735,226.0222156,21.19220417,100.000,31.51737229,88.33013271,2.645315,523.92,72838.74,3681.09
5/5/2014,24,257.7121821,100.0321169,226.2258244,21.11732021,100.000,31.48635771,87.82575688,2.600015417,544.38,78815.72,3551.18
5/6/2014,24,257.9277644,100.0393031,226.4102919,21.12460729,100.000,31.5174725,87.58841188,2.585345625,535.8,77444.87,3556.1
5/7/2014,24,258.9602,100.033299,226.7782523,21.26609313,100.000,32.18194771,88.47581083,2.511544583,533.97,77904.44,3532.36
5/8/2014,15.49166,260.6988714,100.0192005,227.125768,21.22591248,63.679,33.57310344,88.18184539,2.862905504,262.96,36706.42,2018.08
5/10/2014,14.00834,272.1124542,99.92422534,232.379677,17.29248431,24.506,39.73277714,76.94786643,10.74258478,107.31,5928.54,1485.53
5/11/2014,24,258.47763,99.97745167,226.6509519,20.92242396,93.839,31.82667813,87.31094542,2.5867,469.42,67117.18,3232.52
5/12/2014,24,257.4842317,99.9258775,225.9942531,21.07736979,100.000,31.48997854,88.22331875,2.246661667,479.16,69310.17,3133.21
5/13/2014,24,256.3360306,99.90538638,225.1238943,20.91021723,97.917,31.21213638,87.86541809,2.085435532,481.15,69589.9,3038.39
5/14/2014,24,254.7117796,99.85410787,223.941954,20.73706447,97.917,30.76982553,87.96386021,2.094768085,487.45,70311.89,2951.34
5/15/2014,24,254.793644,99.84274638,224.1571011,20.73445489,97.917,30.63654298,87.21111745,2.000006312,456.34,65489.28,3159.15
5/16/2014,24,255.7223672,99.8629217,224.7029843,20.83514404,97.917,31.01938298,87.40099851,1.998030213,450.38,64160.86,3055.21
5/17/2014,24,255.773081,99.90148917,224.7744192,21.00690021,100.000,30.99866188,87.74763271,2.048175208,455.79,64087.57,3087.1
5/18/2014,24,255.4859662,99.92716617,224.9182449,20.94526681,97.917,30.56772128,86.48212489,2.015967234,455.57,64071.17,3177.82
5/19/2014,24,255.6594304,99.93753553,225.0295377,21.06367447,97.917,30.62989271,86.56795745,2.067053772,450.86,62598.53,3194.7
5/20/2014,24,255.8223331,99.95245125,225.1481369,21.11798417,100.000,30.67419625,87.53505667,2.100784375,454.02,63408.64,3213.03
5/21/2014,24,255.9501096,99.96540229,225.2651273,21.15698917,100.000,30.68498229,87.38080333,2.101587083,454.45,64151.74,3212.34
5/22/2014,24,256.5115685,100.0019288,225.641846,21.34659813,100.000,30.8697225,87.79637396,2.227896042,459.04,66861.5,3321.19
5/23/2014,24,257.2639423,100.045636,226.2508181,21.46073646,100.000,31.01312417,87.42556542,2.324670625,463.91,67492.26,3509.66
5/24/2014,24,257.9392273,100.0803006,226.7179494,21.88645167,100.000,31.22127792,89.00763083,2.515731875,468,67946.62,3791.49
5/25/2014,24,258.2171352,100.1011458,226.884684,21.92687938,100.000,31.33245125,88.92600313,2.583298958,469.68,66212,3807.02
5/26/2014,24,258.413937,100.1101472,226.9915934,21.87929106,97.917,31.42234362,88.25252146,2.536434468,448.28,65655.42,3215.74
5/27/2014,24,258.5028248,100.1188092,226.9806673,21.91790042,100.000,31.5221575,88.84511583,2.56843875,449.19,66421.74,3443.92
5/28/2014,24,257.5679813,99.35208958,226.0434667,21.99635646,100.000,31.52451458,88.74500354,2.563151667,416.03,61206.44,3584.5
5/29/2014,24,258.7342746,100.1254956,227.1796394,22.09245688,100.000,31.55463521,89.18309938,2.577028542,418.28,61549.68,3592.57
5/30/2014,24,258.8888575,100.1192481,227.3024567,22.01248521,100.000,31.58640083,89.13496271,2.582158958,420.8,62143.02,3625.55
5/31/2014,24,259.0132598,100.11902,227.4166854,21.96710417,100.000,31.59657438,89.11546354,2.678368958,428.87,63354.43,3681.69
6/1/2014,24,259.1325281,100.1186535,227.5442192,22.05471021,100.000,31.58830896,89.16958146,2.599581042,431.47,63769.13,3712.49
6/2/2014,22,265.3820973,100.051493,229.5778612,20.97914082,72.323,35.80423613,84.85793431,6.09133601,325.75,48357.95,2547.44
6/3/2014,24,259.4524125,100.1025771,227.7109183,21.82226938,96.176,31.74149417,87.40877208,2.61312125,411.55,60351.97,3614.06
6/4/2014,24,259.4690173,100.0921725,227.8660229,21.92096729,99.185,31.60299438,87.92543313,2.46547125,421.75,62196.83,3702.08
6/5/2014,24,259.6020146,100.0926965,227.9467096,21.99970875,99.139,31.655305,88.84640292,2.51372125,445.16,65409.27,3706.65
6/6/2014,24,259.6687056,100.0825283,228.0258198,22.07616875,99.190,31.64288583,89.26784563,2.498246875,445.36,64412.73,3702.68
6/7/2014,24,259.7441427,100.0759579,228.1348477,22.05287667,99.269,31.609295,89.02196917,2.481320833,448.72,64827.12,3705.14
6/8/2014,24,259.7958858,100.0690063,228.2638808,21.95769479,100.000,31.532005,88.11092313,2.411343333,452.13,65433.6,3719.26
6/9/2014,24,259.9199773,100.06866,228.4202717,22.0426975,100.000,31.49970563,88.9964675,2.376967708,509.65,74629.21,3746.07
6/10/2014,24,260.0027327,100.06866,228.5197154,21.94209917,100.000,31.48301729,88.20039604,2.350589167,451.41,66453.08,3686.59
6/11/2014,24,260.0255971,100.0628317,228.5239029,21.96344188,100.000,31.50169417,88.62598333,2.371543958,452.56,66006.51,3559.6
6/12/2014,24,260.0366642,100.05951,228.4855077,22.04831146,100.000,31.55115646,89.37317583,2.417089167,451.89,65441.27,3561.53
6/13/2014,24,260.0895192,100.0507477,228.5753365,21.94895125,100.000,31.51418271,89.34130167,2.393750833,503.1,73913.97,3655.3
6/14/2014,24,260.1227398,100.0478723,228.6401475,21.85171229,100.000,31.48259229,89.19946604,2.364449375,495.05,73111.33,3608.91
6/15/2014,24,260.1347875,100.0399606,228.6723623,21.84633917,100.000,31.46242521,89.20813875,2.35454375,496.1,73237.62,3609.22
6/16/2014,24,260.144193,100.0388726,228.6999523,21.78268404,100.000,31.44424064,89.15070851,2.342616263,500.94,73512.86,3595.03
6/17/2014,24,260.164761,100.0314323,228.7241281,21.80129167,100.000,31.44063292,89.25529375,2.321504792,489.91,72189.45,3582.77
6/18/2014,24,260.1873271,100.0283773,228.7568894,21.8094275,100.000,31.43043771,89.29686021,2.326887083,486.9,71596.88,3617.52
6/19/2014,24,260.2553894,100.0198498,228.8464177,21.68805104,100.000,31.40897167,89.07224167,2.298972917,483.72,71567.31,3754.86
6/20/2014,24,260.3342083,100.01831,228.9256608,21.72418938,100.000,31.4085475,89.2091875,2.290429792,482.36,71178.24,3620.34
6/21/2014,24,260.3677615,100.0131042,228.9719069,21.77620458,100.000,31.39585458,89.26220104,2.292035,478.49,70388.77,3576.71
6/22/2014,24,260.4572581,100.00916,229.0504558,21.75936083,100.000,31.40680229,89.27763458,2.298650833,474.22,69113.5,3658.1
6/23/2014,24,260.9232142,100.0042827,229.2147156,21.85276833,100.000,31.70849854,89.30868896,2.294638333,466.36,68561.96,3632.75
6/24/2014,24,260.5967108,100.00916,229.172601,21.78084396,100.000,31.42410979,89.27890292,2.32832125,440.96,64744.14,3432.94
6/25/2014,24,260.6865389,100.0089751,229.263963,21.85225213,100.000,31.42257596,89.37305766,2.33558617,462.73,68309.53,3449.48
6/26/2014,16.5,174.7931441,66.5739717,138.4421099,19.6047496,51.030,36.35103418,81.30035813,8.167492308,183.67,27523.85,1383.83
6/27/2014,23.5,147.2007081,54.63770774,111.7572265,21.05192098,74.268,35.44348163,87.02258062,5.757556457,296.83,44840.61,2273.92
6/28/2014,24,260.671383,99.96189723,229.0657387,21.88411106,91.183,31.60564426,89.17969234,2.539828511,394.59,59087.18,3325.23
6/29/2014,24,260.5882198,99.96098447,229.2964738,21.86227957,97.917,31.29174596,89.12920596,2.233848511,432.02,64677.42,3343.15
6/30/2014,24,260.6560947,99.95716915,229.3748453,21.79512851,97.917,31.28124936,89.14149426,2.211615106,442.64,66483.19,3337.32
7/1/2014,24,260.6170698,99.94965,229.3063821,21.81804146,100.000,31.31068771,89.17288563,2.250832292,439.06,65717.08,3321.27
7/2/2014,24,260.6795727,99.94965,229.3913225,21.85537229,100.000,31.28825021,88.66504917,2.217406042,439.09,65650.53,3317.03
7/3/2014,24,260.7369983,99.94965,229.4369738,21.8432725,100.000,31.30002458,88.58433479,2.229893125,439.5,65605.42,3322.06
7/4/2014,24,260.7903067,99.953495,229.5752506,21.73194917,100.000,31.21505604,87.8012575,2.149315208,435.95,65101.36,3330.96
7/5/2014,24,260.8174235,99.9588,229.5659371,21.75732521,100.000,31.25148646,87.90074146,2.183442083,435.23,64782.33,3343.67
7/6/2014,24,260.8752869,99.96117104,229.5526292,21.93573646,100.000,31.32265771,88.83642229,2.243575417,434.67,64695.87,3354.79
7/7/2014,24,260.8954596,99.96688438,229.5817188,21.90297979,100.000,31.31374083,88.96378021,2.241952917,442.68,66018.14,3298.06
7/8/2014,24,260.9274792,99.96796,229.57951,22.00779729,100.000,31.34796917,89.40263542,2.274112917,445.32,66275.09,3283.38
7/9/2014,24,260.9194888,99.971775,229.5511027,21.89983875,100.000,31.36838604,89.26144271,2.278948542,443.92,66216.24,3281.42
7/10/2014,24,260.6911838,99.9737675,229.3815023,21.94537104,100.000,31.30968146,89.08740083,2.255414583,450.92,67331.7,3206.69
7/11/2014,24,260.5464177,99.96466167,229.2666652,21.91219313,100.000,31.2797525,88.99646521,2.213064583,452.35,67059.63,3816.24
7/12/2014,24,260.2465173,99.95233917,229.0579444,21.83380979,100.000,31.18857292,88.86334,2.1323875,443.73,65989.39,3034.57
7/13/2014,24,259.9979948,99.93549667,228.8956206,21.72526042,100.000,31.10237417,88.265835,2.059405625,442.05,65643.4,3004.77
7/14/2014,24,259.8528221,99.92269125,228.73886,21.76434104,100.000,31.11396208,89.30669396,2.0740775,436.1,64788.43,3127.01
7/15/2014,24,259.9404681,99.92139146,228.8670817,21.63969708,100.000,31.07338646,88.73981,2.04851625,444.23,65730.8,3129.02
7/16/2014,24,259.8551942,99.92905,228.8203148,21.60316188,100.000,31.03487938,88.45616146,2.025885,441.15,65583.24,3133.49
7/17/2014,24,259.9140535,99.92905,228.837465,21.56200833,100.000,31.07658854,88.52433625,2.055446042,440.9,65441.04,3125.26
7/18/2014,24,260.0244185,99.92905,228.8910781,21.75007188,100.000,31.13334042,89.33259813,2.105245417,437.73,65140.97,3119.81
7/19/2014,24,260.2343098,99.92905,229.1329569,21.68480792,100.000,31.10135292,88.84286729,2.063030208,436.95,65306.12,3119.11
7/20/2014,23.08334,263.8701025,99.89686181,230.1179644,21.13455163,84.318,33.75213806,85.3696999,4.003649803,380.77,58801.97,2477.87
7/21/2014,24,260.7280269,99.92490104,229.3185298,21.59272104,93.478,31.40949708,88.06172396,2.378493542,414.84,62112.31,2957.42
7/22/2014,24,260.517561,99.92027458,229.2804883,21.81563208,100.000,31.23707271,89.29578875,2.194374792,446.27,65968.58,3134.42
7/23/2014,24,260.53563,99.92189625,229.2903279,21.77672063,100.000,31.24530208,89.24484042,2.208675625,442.19,66426.82,3097.7
7/24/2014,24,260.6083633,99.92506979,229.3520748,21.88734104,100.000,31.25628854,89.51874063,2.210515833,447.69,66918.84,3030.52
7/25/2014,24,260.7062377,99.91997313,229.4312044,21.90362542,100.000,31.27503333,89.53112688,2.224442708,444.29,66265.46,3035
7/26/2014,24,261.1920479,99.91280083,229.5576458,21.95444292,100.000,31.63440208,89.5784325,2.175816667,441.5,66220.28,3287.65
7/27/2014,24,261.4902052,99.90841542,229.6575285,21.83805125,100.000,31.83267667,89.14463542,2.121177708,444.28,66172.87,3407.49
7/28/2014,24,261.5179871,99.90841688,229.6209554,21.8358225,100.000,31.89703167,89.48119313,2.145343333,440.93,65792.15,3516.02
7/29/2014,24,261.5198863,99.90841542,229.6492938,21.78564521,100.000,31.8705925,89.13074667,2.121918125,437.53,65319.75,3500.69
7/30/2014,24,261.0006573,99.91783917,229.5859792,21.7153775,100.000,31.41467813,88.72219833,2.167351042,418.68,61830.19,3097.22
7/31/2014,24,260.7969077,99.91989,229.5229933,21.75605938,100.000,31.27391438,89.29717375,2.202866042,355.48,53006.64,3554.51
8/1/2014,24,260.8446756,99.91989,229.6073404,21.77885354,100.000,31.23733521,89.22406542,2.169679167,357.69,53315.18,3552.23
8/2/2014,24,260.8634844,99.91989,229.6264481,21.76349396,100.000,31.23703625,88.89891188,2.164119792,359.24,53296.05,3552.42
8/3/2014,24,260.6586675,99.91081604,229.5046273,21.68650146,100.000,31.15404021,88.62319042,2.094720417,357.55,53590.72,3472.74
8/4/2014,24,260.6441923,99.90841979,229.519101,21.58535438,100.000,31.12509125,88.03020438,2.07900875,363.53,53847.06,3417.87
8/5/2014,24,260.6921635,99.90375146,229.469454,21.75461333,100.000,31.22270958,89.37777354,2.152399583,350.83,51874.62,3402.11
8/6/2014,24,260.7513192,99.8992975,229.6123902,21.65670625,100.000,31.13892896,88.50019146,2.100909167,350.44,52008.39,3390.29
8/7/2014,24,260.7574209,99.89929,229.5742443,21.67329617,97.917,31.1831766,89.14678915,2.149517872,334.33,49637.53,3385.63
8/8/2014,24,260.7852085,99.89923383,229.5978438,21.75634872,97.917,31.18736468,89.42599574,2.141926596,332.25,49355,3424.48
8/9/2014,24,260.8491942,99.89067563,229.7216615,21.471725,100.000,31.12753271,87.68003542,2.067961458,330.84,49392.06,3495.13
8/10/2014,24,260.92618,99.88785,229.8044204,21.45375766,97.917,31.12175957,87.67896213,2.057056383,326.08,48668.73,3489.8
8/11/2014,24,261.0702415,99.88662085,229.963086,21.34577362,97.917,31.10715553,86.60206723,2.034530426,336.92,50734.17,3493.33
8/12/2014,24,260.9516802,99.88653042,229.8191658,21.38253042,100.000,31.13251438,87.02690896,2.060055208,340.72,53215.9,3525.54
8/13/2014,24,260.9067583,99.88785,229.7899727,21.4712575,100.000,31.11678563,88.28754438,2.051690625,339.33,53959.74,3538.01
8/14/2014,24,260.9287583,99.88785,229.7369775,21.58691875,100.000,31.19178083,89.20819208,2.12986875,341.09,54025.41,3531.55
8/15/2014,24,260.8005621,99.88456938,229.655895,21.54133146,100.000,31.14466708,89.13873479,2.106192083,342.15,53465.5,3524.99
